product_id,product_name,product_category,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Dark blue,Regular fit,"Cotton 99%, Spandex 1%","The model is 185cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Dark denim blue,Regular fit,"Cotton 99%, Spandex 1%","The model is 185cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Light gray,Regular fit,"Cotton 99%, Spandex 1%","The model is 185cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Light denim blue,Regular fit,"Cotton 99%, Spandex 1%","The model is 185cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Vintage black,Regular fit,"Cotton 99%, Spandex 1%","The model is 185cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Light denim blue,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Denim blue,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Dark gray,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Dark blue,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Dark denim blue,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Black,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Light gray,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1008549001,Straight Regular Jeans,men_jeans_regular,$ 29.99,2023-10-03 22:04:35:,1008549,001,Light denim blue,Regular fit,"Cotton 98%, Spandex 2%","The model is 186cm/6'1"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Denim black,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Light denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim gray,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim gray,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Denim black,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Light denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
